Time,Die,Zeit,Zeiten
Butler,Der,Butler,Butlers
Cough,Der,Husten,Coughes
Granite,Der,Granit,Granite
Ambassador,Der,Botschafter,Botschafter
Turning,Der,Wende,Späne
Sitting,Die,Sitzung,Sitzungen
Compliment,Das,Kompliment,Komplimente
Carton,Der,Karton,Schachteln
Doorbell,Die,Türklingel,Türklingeln
Certainty,Die,Gewissheit,Gewissheiten
Politician,Der,Politiker,Politiker
Gratitude,Die,Dankbarkeit,Dankbarkeites
Current,Der,Strom,Ströme
Gloom,Die,Düsternis,Düsternisse
Plaster,Der,Pflaster,Pflaster
Settlement,Die,Siedlung,Siedlungen
Chop,Der,Hieb,
Homicide,Die,Mordkommission,Mordkommissionen
Aluminum,Die,Aluminium,Aluminums
Boulevard,Der,Boulevard,Boulevards
Pupil,Der,Schüler,Schüler
Float,Der,Schwimmer,Schwimmer
Profession,Der,Beruf,
Retreat,Der,Rückzug,Exerzitien
Intersection,Der,Schnittpunkt,Schnittpunkte
Scheme,Das,Schema,Schemata
Emptiness,Die,Leere,
Publisher,Der,Verlag,Verleger
Circus,Der,Zirkus,Zirkusse
Dimension,Die,Abmessung,Abmessungen
Zoo,Der,Tierpark,Tierpärke
Sickness,Die,Krankheit,Krankheiten
Messenger,Der,Bote,Boten
Beau,Der,Verehrer,Verehrer
Tangle,Das,Gewirr,
Personnel,Das,Personal,Personnels
Strategy,Die,Strategie,Strategien
Desperation,Die,Verzweiflung,Verzweiflungen
Businessman,Der,Geschäftsmann,Geschäftsmänner
Pod,Die,Schote,Schoten
Drain,Der,Abfluss,Abflüsse
Strawberry,Die,Erdbeere,Erdbeeren
Anniversary,Der,Jahrestag,Jahrestage
Binoculars,Das,Fernglas,Binocularses
Gulf,Die,Kluft,Klüfte
Discipline,Die,Disziplin,Disziplinen
Hedge,Die,Hecke,Hecken
Moan,Das,Stöhnen,Stöhnen
Income,Das,Einkommen,Einkommen
Myth,Der,Mythos,Mythen
Shutter,Der,Verschluss,Verschlüsse
Raft,Das,Floß,Flöße
Physician,Der,Arzt,Ärzte
Ambition,Der,Ehrgeiz,
Camel,Das,Kamel,Kamele
Beating,Das,Schlagen,Schläge
Acid,Das,Acid,
Cereal,Das,Müsli,Müsli
Basin,Das,Becken,Becken
Nightgown,Das,Nachthemd,Nachthemden
Internet,Das,Internet,Internets
Cockpit,Das,Cockpit,Cockpits
Wreck,Das,Wrack,Wracks
Wig,Die,Perücke,Perücken
Rein,Der,Zügel,Zügel
Recorder,Der,Rekorder,Rekorder
Pork,Das,Schweinefleisch,
Hound,Der,Hund,Hunde
Boundary,Die,Grenze,Grenzen
Exam,Die,Prüfung,Prüfungen
Courtesy,Die,Höflichkeit,Höflichkeiten
Assistance,Die,Hilfe,Unterstützungen
Cheekbone,Die,Wangenknochen,Wangenknochen
Whip,Die,Peitsche,Peitschen
Pilgrim,Der,Pilger,Pilger
Grease,Das,Fett,Fette
Collapse,Der,Kollaps,Zusammenbrüche
Faculty,Die,Fakultät,Fakultäten
Reminder,Die,Erinnerung,Erinnerungen
Sage,Der,Weise,Weisen
Asphalt,Der,Asphalt,Asphalte
Privilege,Das,Privileg,Privilegien
Stairway,Das,Treppenhaus,Treppen
Maintenance,Die,Wartung,Wartungen
Sweetie,Die,Süße,Süßigkeiten
Orchard,Der,Obstgarten,Obstgärten
Cot,Das,Kinderbett,Kinderbetten
Pouch,Der,Beutel,Beutel 
Lighter,Das,Feuerzeug,Feuerzeuge
Kitty,Die,Katze,Kätzchen
Formation,Die,Formation,Formationen
Snack,Die,Snack,Snacks
Talking,Das,Reden,Gesprächen
Shriek,Der,Schrei,Schreie
Sculpture,Die,Skulptur,Skulpturen
Chairman,Der,Vorsitzende,Chair
Sum,Die,Summe,Summen
Carrot,Die,Karotte,Karotten
Ripple,Die,Welligkeit,Wellen
Stripe,Der,Streifen,Streifen
Cavern,Die,Höhle,Höhlen
Radar,Die,Radar,Radare
Ponytail,Der,Pferdeschwanz,Pferdeschwänze
Designer,Der,Designer,Designer
Surge,Der,Schwall,
Heir,Der,Erbe,Erben
Vault,Das,Gewölbe,Gewölbe
Sissy,Das,Weichei,Weicheier
Stillness,Die,Stille,
Tunic,Die,Tunika,Tuniken
Native,Der,Einheimische,Einheimische
Lovemaking,Das,Liebesspiel,
Aide,Der,Helfer,Helfer
Bulk,Die,Masse,Massen
Poker,Der,Poker,Poker
Lime,Die,Limette,Limetten
Surveillance,Das,Überwachung,Überwachungen
Assembly,Die,Versammlung,Versammlungen
Grandson,Der,Enkel,Enkel
Chopper,Der,Hubschrauber,Hubschrauber
Carrier,Der,Träger,Träger
Engagement,Die,Verlobung,Verlobungen
Kin,Die,Verwandtschaft,
Mum,Die,Mutter,Mütter
Lighting,Die,Beleuchtung,Beleuchtung
Fit,Der,Sitz,Sitze
Pull,Die,das Ziehen,
Verge,The,Verge,Seitenstreifen
Farmhouse,Das,Bauernhaus,Bauernhäuser
Wait,Das,Warten,Wartezeiten
Assassin,Der,Attentäter,Attentäter
Foam,Der,Schaum,Schäume
Tug,Der,Schlepper,Schlepper
Journalist,Der,Journalist,Journalisten
Recording,Die,Aufnahme,Aufnahmen
Cure,Die,Heilung,Heilungen
Descent,Der,Abstieg,Abstiege
Ringing,Das,Klingeln,
Scissors,Die,Schere,
Twig,Der,Zweig,Zweige
Resort,Der,Urlaubsort,Urlaubsorts
Guardian,Der,Wächter,Wächter
Opponent,Der,Gegner,Gegner
Chef,Der,Küchenchef,Köche
Wheat,Der,Weizen,Weizen
Hurricane,Der,Hurrikan,Hurrikane
Playground,Der,Spielplatz,Spielplätze
Mushroom,Der,Pilz,Pilze
Keyboard,Die,Tastatur,Keyboaries
Cedar,Die,Zeder,Zedern
Crest,Das,Wappen,Kämme
Jasmine,Der,Jasmin,Jasmin
Armchair,Der,Sessel,Sessel
Attraction,Die,Attraktion,
Blind,Die,Jalousie,Jalousien
Cylinder,Der,Zylinder,Zylinder
Swallow,Die,Schwalbe,Schwalben
Celebrity,Der,Prominente,Prominente
Wilderness,Die,Wildnis,Wildnis
Triangle,Das,Dreieck,Dreiecke
Stench,Der,Gestank,Gestank
Laboratory,Das,Laboratorium,Laboratorien
Array,Die,Anordnung,Anordnungen
Valentine,The,Valentine,Valentines
Retirement;Pension,Die,Rente,Renten
Ski,Der,Ski,Skier
Edition,Die,Ausgabe,Ausgaben
Supervisor,Der,Supervisor;Vorgesetzte,Supervisors/en;Vorgesetzter
Expanse,Die,Weite,Weiten
Ending,Das,Ende,Endungen
Moss,Das,Moos,Moose
Gale,Der,Sturm,Stürme
Loyalty,Die,Loyalität,Loyalitäten
Lavender,Der,Lavendel,Lavendel
Pardon,Die,Begnadigung,Begnadigungen
Ashtray,Der,Aschenbecher,Aschenbecher
Shard,Die,Scherbe,Scherben
Corporation,Das,Unternehmen,Konzerne
Distraction,Die,Ablenkung,Ablenkungen
Majesty,Die,Majestät,Majestäten
Pyramid,Die,Pyramide,Pyramiden
Fame,Der,Ruhm,
Graduation,Der,Schulabschluss,Abschlüsse
Distress,Die,Not,Nöte
Mage,Der,Magier,Magier
Independence,Die,Unabhängigkeit,Unabhängigkeiten
Crush,Der,Schwarm,
Chuckle,Die,Lache,Lachen
Dime,Die,Dime,Dimes
Aim,Das,Ziel,Ziele
Gust,Die,Bö,Böen
Russian,Der,Russe,Russen
Foreigner,Der,Ausländer,Ausländer
Salary,Das,Gehalt,Gehälter
Scope,Der,Umfang,
Rebel,Der,Rebell,Rebellen
Thug,Der,Schläger,Schläger
Tomb,Das,Grab,Gräber
Fridge,Der,Kühlschrank,Kühlschränke
Socket,Die,Steckdose,Buchsen
Dose,Die,Dosis,Dosen
Election,Die,Wahl,Wahlen
Refugee,Der,Flüchtling,Flüchtlinge
Phase,Die,Phase,Phasen
Pumpkin,Der,Kürbis,Kürbisse
Thorn,Der,Dorn,Dornen
Hide,Die,Haut,Häute
Sausage,Die,Wurst,Würste
Loan,Das,Darlehen,Darlehen
Spike,Die,Spitze,Spitzen
Crumb,Die,Krume,Krümel
Wax,Das,Wachs,Wachse
Growl,Das,Knurren,
Rental,Die,Vermietung,
Feed,Das,Futter,
Escort,Die,Eskorte,Eskorten
Astonishment,Das,Erstaunen,Erstaunlichkeiten
Flora,Die,Flora,Floren
Festival,Das,Fest,Feste
Debate,Die,Debatte,Debatten
Critic,Der,Kritiker,Kritiker
Bloom,Die,Blüte,Blüten
Loft,Das,Loft,Dachböden
Commission,Die,Kommission,Kommissionen
Flicker,Das,Flimmern,Flackert
Economy,Die,Wirtschaft,Volkswirtschaften
Radiation,Die,Strahlung,Strahlungen
Bodyguard,Der,Leibwächter,Leibwächter
Realization,Die,Realisierung,Realisierungen
Crater,Der,Krater,Krater
Voyage,Die,Reise,Reisen
Congress,Das,Kongress,Kongresse
Vote,Die,Abstimmung,Abstimmungen
Proposal,Der,Antrag,
Fry,Der,Braten,Braten
Shiver,Das,Zittern,
Obligation,Die,Verpflichtung,
Loser,Der,Verlierer,Verlierer
Instructor,Der,Lehrer,Ausbilder
Wink,Die,Zuzwinkern,Zwinkert
Pebble,Die,Kieselstein,Kieselsteine
Necessity,Die,Notwendigkeit,Notwendigkeiten
Workshop,Der,Workshop,Workshops
Sunrise,Der,Sonnenaufgang,
Exhaustion,Die,Erschöpfung,Erschöpfungs
Cubicle,Die,Kabine,Kabinen
Double,Der,Doppelgänger,Doppelgänger
Perimeter,Der,Umfang,Umfänge
Comb,Der,Kamm,Kämme
Finish,Das,Ende,
Purchase,Der,Kauf,Käufe
Interval,Das,Intervall,Intervalle
Splash,Der,Spritz,Spritzer
Convention,Die,Konvention,Konventionen
Awareness,Das,Bewusstsein,
Pose,Die,Pose,Posen
Cradle,Die,Wiege,Wiegen
Ram,Der,Widder,Widder
Seam,Die,Naht,Nähte
Associate,Der,Partner,
Pane,Die,Scheibe,Scheiben
Punk,Der,Punk,Punks
Remnant,Der,Überrest,Reste
Cracker,Der,Cracker,Cracker
Bluff,Der,Bluff,Klippen
Dune,Die,Düne,Dünen
Dentist,Der,Zahnarzt,Zahnärzte
Refuge,Die,Zuflucht,Schutzhütten
Satin,Die,Satin,Satins
Entity,Das,Wesen,Wesen
Mailbox,Das,Postfach,Mailboxs
Annoyance,Der,Ärger,Ärgernisse
Hiss,Das,Zischen,Zischt
Local,Das,Lokal,Lokale
Thud,Der,Schlag,Schläge
Dismay,Die,Bestürzung,Bestürzt
Flour,Das,Mehl,Mehle
Freak,Der,Freak,Freaks
Haircut,Der,Haarschnitt,Haarschnitte
Sweet,Die,Süßigkeit,Süßigkeiten
Orphan,Die,Waise,Waisen
Chess,Das,Schach,Chesses
Petal,Die,Blütenblatt,Blütenblätter
Paperwork,Die,Schreibarbeit,Papierarbeiten
Psychiatrist,Der,Psychiater,Psychiater
Singing,Der,Gesang,Gesänge
Interrupt,Das,Interrupt,Interrupts
Examination,Die,Untersuchung,
Admiration,Die,Bewunderung,Bewunderung
Freezer,Das,Gefrier,Gefriergeräte
Illustration,Die,Illustration,
Stew,Der,Eintopf,Eintöpfe
Investigator,Der,Ermittler,Ermittler
Suburb,Der,Vorort,Vororte
Biscuit,Der,Keks,Kekse
Holster,Das,Holster,Holster
Factor,Der,Faktor,Faktoren
Intimacy,Die,Intimität,Intimitäten
Lash,Die,Peitsche,Peitschen
Saving,Die,Einsparung,Einsparungen
Software,Die,Software,Software
Hen,Die,Henne,Hennen
Birch,Die,Birke,Birken
Inquiry,Die,Untersuchung,Anfragen
Nursery,Der,Kindergarten,Kindergärten
Transport,Der,Transport,Transporte
Extent,Das,Ausmaß,Ausmaße
Definition,Die,Definition,Definitionen
Monument,Das,Denkmal,Denkmäler
Plum,Die,Pflaume,Pflaumen
Void,Das,Nichts,
Delay,Die,Verzögerung,Verzögerungen
Inspection,Die,Inspektion,Inspektionen
Essence,Die,Essenz,Essenzen
Cannon,Die,Kanone,Kanonen
Fringe,Die,Fransen,Fransen
Stereo,Die,Stereo,Stereo
Fella,Die,Fella,
Praise,Das,Lob,Lob
Penguin,Der,Pinguin,Pinguine
Torture,Die,Folter,Qualen
Stamp,Die,Briefmarke,Briefmarken
Particle,Die,Partikel,Partikel
Translator,Der,Übersetzer,Übersetzer
Easter,Das,Ostern,
Freeze,Das,Bank,Friert
Pew,Die,Pew,Bänke
Wad,Das,Bündel,Bündel
Panties,Das,Höschen,
Consideration,Die,Gegenleistung,
Spit,Der,Spieß,Spieße
Cooler,Der,Kühler,Kühler
Grill,Der,Grill,Grills
Jug,Der,Krug,Krüge
Nickname,Der,Spitzname,Spitznamen
Revolver,Der,Revolver,Revolver
Machinery,Die,Maschinen,Maschinen
Terrorist,Der,Terrorist,Terroristen
Laptop,Der,Laptop,Laptops
Offering,Das,Angebot,Angebot
Beak,Der,Schnabel,Schnäbel
Institution,Die,Institution,Institutionen
Comparison,Der,Vergleich,
Maker,Der,Macher,Macher
Insight,Die,Einsicht,Erkenntnisse
Sibling,Die,Geschwister,Geschwister
Wardrobe,Der,Kleiderschrank,Kleiderschränke
Flap,Die,Klappe,Klappen
Sole,Der,Sohle,Sohlen
Compassion,Das,Mitgefühl,
Ego,Das,Ego,Egos
Antenna,Die,Antennen,Antennen
Troll,Der,Troll,Trolle
Bookstore,Der,Bücherladen,Buchhandlungen
Coming,Die,Ankunft,Kommen
Objection,Der,Einwand,Einwände
Holder,Der,Halter,Halter
Backseat,Der,Rücksitz,Rücksitze
Ignorance,Die,Unwissenheit,
Budget,Der,Haushalt,Haushalte
Aircraft,Das,Flugzeug,Flugzeuge
Loaf,Der,Laib,Laibe
Extension,Die,Erweiterung,Verlängerungen
Freeway,Die,Autobahn,Autobahnen
Solitude,Die,Einsamkeit,Einsamkeit
Chemical,Die,Chemikalie,
Villager,Der,Dorfbewohner,Dorfbewohner
Perfection,Die,Perfektion,Vollkommen
Pope,Der,Papst,Päpste
Semester,Das,Semester,Semester
Liver,Die,Leber,Lebern
Saucer,Die,Untertasse,Untertassen
Urgency,Die,Dringlichkeit,
Volcano,Der,Vulkan,Vulkane
Spice,Die,Würze,Gewürze
Hostage,Die,Geisel,Geiseln
Choir,Der,Chor,Chöre
Dough,Der,Teig,Teige
Commotion,Die,Aufregung,
Courthouse,Das,Gerichtsgebäude,
Salmon,Der,Lachs,Lachse
Boxer,Der,Boxer,Boxer
Errand,Die,Besorgung,Besorgungen
Mechanism,Der,Mechanismen,Mechanismen
Telescope,Das,Teleskop,Teleskope
Ferry,Die,Fähre,Fähren
Nigger,Der,Nigger,Nigger
PasserBy,Der,Passant,Passanten
Irritation,Die,Reizung,Irritationen
Sedan,Die,Limousine,Limousinen
Commitment,Das,Engagement,
Coward,Der,Feigling,Feiglinge
Flare,Die,Fackel,Fackeln
Howl,Das,Heulen,Heulen
Fang,Die,Fang,Fänge
Roman,Die,Römer,Römer
Hue,Der,Farbton,Farbtöne
Discomfort,Das,Unbehagen,
Vent,Das,Entlüftungs,Lüftungsschlitze
Canoe,Das,Kanu,Kanus
Recipe,Das,Rezept,Rezepte
Hamburger,Der,Hamburger,Hamburger
Eave,Die,Traufe,Traufe
Barber,Der,Barbier,Barbiere
Passing,Das,Ableben,
Betrayal,Der,Verrat,
Sweatshirt,Das,Sweatshirt,Sweatshirts
Tentacle,Die,Tentakel,Tentakeln
Surf,Die,Brandung,Brandungen
Plaid,Das,Plaid,Plaids
Walkway,Der,Gehweg,Gehwege
Limp,Das,Hinken,Hinkt
Administration,Die,Verwaltung,Verwaltungen
Convenience,Die,Bequemlichkeit,
Diaper,Die,Windel,Windeln
Mole,Der,Maulwurf,Maulwürfe
Cleaner,Der,Reiniger,Reiniger
Grown up,Der,Erwachsene,Erwachsenen
Scan,Der,Scan,Scans
Clarity,Die,Klarheit,Klarheiten
Salon,Der,Salon,Salons
Producer,Der,Hersteller,Hersteller
Flying,Die,Flug,
Plea,Der,Rechtsmittelgrund,Rechtsmittelgründe
Prairie,Die,Prärie,Prärien
Passport,Der,Pass,Pässe
Alternative,Die,Alternative,Alternativen
Vanity,Die,Eitelkeit,Eitelkeiten
Dam,Der,Damm,Dämme
Abuse,Der,Missbrauch,Missbräuche
Olive,Die,Olive,Oliven
Miner,Der,Bergmann,Bergleute
Reserve,Die,Reserve,Reserven
Backup,Die,Sicherungs,Sicherungen
Intercom,Die,Gegensprechanlage,Gegensprechanlagen
Shawl,Der,Schal,Schale
Platter,Der,Platte,Platten
Implication,Die,Implikation,Implikationen
Rumble,Die,Rumpel,Rumpeln
Announcer,Der,Ansager,Ansager
Rubble,Die,Trümmer,Trümmern
Axe,Die,Axt,Äxte
Transmission,Die,Übertragungs,Übertragungen
Crib,Die,Krippe,Krippen
Hop,Die,Sprung,Hopfen
Graveyard,Der,Friedhof,Friedhöfe
Aroma,Das,Aroma,Aromen
Dialogue,Der,Dialog,Dialoge
Roller,Die,Rolle,Rollen
Congregation,Die,Gemeinde,Gemeindes
Terrain,Das,Gelände,Gelände
Transfer,Der,Transfer,Transfers
Luxury,Der,Luxus,Luxus
Auditorium,Das,Auditorium,Auditorien
Defeat,Die,Niederlage,Niederlagen
Haven,The,Haven,Oasen
Specimen,Die,Probe,Proben
Admission,Die,Zulassung,
Obsession,Die,Besessenheit,
Launch,Der,Start,Starte
Patsy,Der,Sündenbock,Sündenböcke
Dorm,Das,Wohnheim,Wohnheime
Saw,Die,Säge,Sägen
Til,Die,Til,Tils
Ape,Der,Affe,Affen
Collector,Der,Kollektor,Kollektoren
Earthquake,Das,Erdbeben,Erdbeben
Flake,Die,Flocke,Flocken
Syllable,Die,Silbe,Silben
Bouquet,Der,Blumenstrauß,Blumensträuße
Selection,Die,Auswahl,Auswahlen
Vow,Der,Schwur,Schwüre
Granddaughter,Die,Enkelin,Enkel
Symptom,Das,Symptom,Symptome
Scenario,Das,Szenario,Szenarien
Riot,Der,Aufstand,Aufstände
Timing,Das,Timing,
Burger,Der,Burger,Burger
Plus,Die,Plus,Pluspunkte
Sparrow,Der,Spatz,Spatzen
Embassy,Die,Botschaft,Botschaften
Podium,Das,Podium,Podestplätze
Accusation,Der,Vorwurf,Vorwürfe
Manor,Der,Gutshof,Gutshöfe
Shuffling,Das,Schlurfen,Shufflings
Dolphin,Der,Delfin,Delfine
Kettle,Der,Kessel,Kessel
Trooper,Der,Soldat,Soldaten
Salvation,Die,Rettung,Rettungen
Vet,Der,Tierarzt,Tierärzte
Runway,Die,Landebahn,Landebahnen
Poppy,Der,Mohn,Mohn
Upstairs,Das,Obergeschoß,Obergeschoße
Lava,Die,Lava,Laven
Inspiration,Die,Inspiration,Inspirationen
Bosom,Der,Busen,Busen
Intruder,Der,Eindringling,Eindringlinge
Supermarket,Der,Supermarkt,Supermärkte
Trophy,Die,Trophäe,Trophäen
Jealousy,Die,Eifersucht,
Warden,Der,Wächter,Wächter
Passageway,Der,Durchgang,Durchgänge
Marina,Der,Yachthafen,Yachthäfen
Farewell,Das,Lebewohl,Abschiede
Belongings,Die,Gegenstände,Zugehörigkeit
Procession,Die,Prozession,Prozessionen
Astronaut,Der,Astronaut,Astronauten
Crotch,Der,Gabelung,Gabelungen
Sweep,Der,Schwung,Schwünge
Recovery,Die,Wiederherstellung,Wiederherstellungen
Harness,Der,Kabelbaum,Kabelbäume
Anguish,Die,Angst,Ängste
Logo,Das,Logo,Logos
Litter,Der,Wurf,Würfe
Marine,Die,Marine,Marines
Resentment,Der,Groll,Ressentiments
Gypsy,Der,Zigeuner,Zigeuner
Imitation,Die,Nachahmung,Imitationen
Employer,Der,Arbeitgeber,Arbeitgeber
Freshman,Der,Neuling,Freshmans
Phenomenon,Das,Phänomen,Phänomene
Flute,Die,Flöte,Flöten
Greek,Der,Grieche,Griechen
Forefinger,Der,Zeigefinger,Zeigefingern
Burial,Das,Begräbnis,Bestattungen
Republic,Die,Republik,Republiken
Emerald,Der,Smaragd,Smaragde
Bathrobe,Der,Bademantel,Bademäntel
Testimony,Das,Zeugnis,Zeugenaussagen
Hinge,Das,Scharnier,Scharniere
Bakery,Die,Bäckerei,Bäckereien
Context,Der,Kontext,Kontexte
Bargain,Das,Schnäppchen,Schnäppchen
Saying,Das,Sprichwort,Sprichwörter
Foreman,Der,Vorarbeiter,Foremans
Swan,Der,Schwan,Schwäne
Flannel,Die,Flanell,Flanelle
Indication,Die,Indikation;Anzeige,Indikationen;Anzeigen
Significance,Die,Signifikanz,
Beetle,Der,Käfer,Käfer
Learning,Das,Lernen,
Pub,Das,Lokal,Lokale
Fraction,Die,Fraktion,Fraktionen
Trout,Die,Forelle,Forellen
Crust,Die,Kruste,Krusten
Overcoat,Die,Überzugs,Mäntel
Glint,Das,Glitzern,Reflexen
Medal,Die,Medaille,Medaillen
Perception,Die,Wahrnehmung,Wahrnehmungen
Welcome,Das,Willkommen,Willkommen
Dictionary,Das,Wörterbuch,Wörterbücher
Metaphor,Die,Metapher,Metaphern
Poverty,Die,Armut,
Main,Das,Haupt,Häupter
Climb,Der,Anstieg,Anstiege
Leash,Die,Leine,Leinen